text,label
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Congratulations! You have won a cash prize. Pay 10,000 RWF to claim.",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
Government alert: You are eligible for COVID-19 relief funds. Apply here: phishing-site.org,threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
"Airtel Rwanda: You have received 100,000 RWF. Claim your reward now: fraud-link.net",threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
We are updating our system. Please confirm your account info to avoid service disruption.,threat
Warning! Suspicious activity detected in your account. Verify now: scam-alert.net,threat
URGENT: Your mobile money transaction failed. Click here to retry: fake-momo-link.com,threat
Security update required! Change your MoMo PIN here: hacker-site.com,threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
"Your friend is in an accident. Send 30,000 RWF immediately!",threat
"Dear customer, confirm your phone number to prevent disconnection: malware-link.com",threat
MTN MoMo: Your account has been locked due to security reasons. Unlock here: scam-site.com,threat
